Date,Close
2009-01-02,86.23
2009-01-05,84.48
2009-01-06,85.13
2009-01-07,82.75
2009-01-08,84.46
2009-01-09,83.92
2009-01-12,80.76
2009-01-13,80.88
2009-01-14,79.79
2009-01-15,80.39
2009-01-16,82.71
2009-01-20,84.52
2009-01-21,84.15
2009-01-22,84.58
2009-01-23,88.53
2009-01-26,88.95
2009-01-27,88.38
2009-01-28,87.42
2009-01-29,89.5
2009-01-30,91.31
2009-02-02,88.84
2009-02-03,88.47
2009-02-04,89.18
2009-02-05,90.12
2009-02-06,89.59
2009-02-09,88.32
2009-02-10,90.21
2009-02-11,92.29
2009-02-12,93.17
2009-02-13,92.55
2009-02-17,95.45
2009-02-18,96.91
2009-02-19,95.77
2009-02-20,97.8
2009-02-23,97.73
2009-02-24,94.73
2009-02-25,93.15
2009-02-26,93.06
2009-02-27,92.63
2009-03-02,90.93
2009-03-03,90.04
2009-03-04,88.99
2009-03-05,91.99
2009-03-06,92.29
2009-03-09,90.57
2009-03-10,88.14
2009-03-11,89.22
2009-03-12,91.1
2009-03-13,91.3
2009-03-16,90.8
2009-03-17,90.04
2009-03-18,93.09
2009-03-19,94.35
2009-03-20,93.59
2009-03-23,92.08
2009-03-24,90.95
2009-03-25,91.98
2009-03-26,91.93
2009-03-27,90.69
2009-03-30,89.98
2009-03-31,90.28
2009-04-01,91.03
2009-04-02,88.8
2009-04-03,87.59
2009-04-06,85.27
2009-04-07,86.74
2009-04-08,86.61
2009-04-09,86.31
2009-04-13,87.88
2009-04-14,87.37
2009-04-15,87.5
2009-04-16,85.81
2009-04-17,85.22
2009-04-20,86.95
2009-04-21,86.89
2009-04-22,87.38
2009-04-23,88.8
2009-04-24,89.72
2009-04-27,89.01
2009-04-28,87.75
2009-04-29,88.33
2009-04-30,87.27
2009-05-01,86.95
2009-05-04,88.64
2009-05-05,88.25
2009-05-06,89.54
2009-05-07,89.44
2009-05-08,89.98
2009-05-11,89.69
2009-05-12,90.7
2009-05-13,91.09
2009-05-14,91.03
2009-05-15,91.55
2009-05-18,90.36
2009-05-19,90.96
2009-05-20,92.25
2009-05-21,93.85
2009-05-22,94.15
2009-05-26,93.76
2009-05-27,93.45
2009-05-28,94.24
2009-05-29,96.2
2009-06-01,95.73
2009-06-02,96.36
2009-06-03,94.41
2009-06-04,96.23
2009-06-05,93.71
2009-06-08,93.56
2009-06-09,93.83
2009-06-10,93.86
2009-06-11,93.7
2009-06-12,92.17
2009-06-15,91.1
2009-06-16,91.93
2009-06-17,92.35
2009-06-18,91.61
2009-06-19,91.9
2009-06-22,90.54
2009-06-23,90.92
2009-06-24,91.45
2009-06-25,92.31
2009-06-26,92.29
2009-06-29,92.04
2009-06-30,91.18
2009-07-01,92.39
2009-07-02,91.25
2009-07-03,91.25
2009-07-06,90.76
2009-07-07,90.71
2009-07-08,89.27
2009-07-09,89.51
2009-07-10,89.58
2009-07-13,90.19
2009-07-14,90.81
2009-07-15,92.24
2009-07-16,91.98
2009-07-17,91.93
2009-07-20,93.28
2009-07-21,93.13
2009-07-22,93.44
2009-07-23,93.26
2009-07-24,93.41
2009-07-27,93.71
2009-07-28,92.11
2009-07-29,91.2
2009-07-30,91.62
2009-07-31,93.35
2009-08-03,93.87
2009-08-04,94.68
2009-08-05,94.78
2009-08-06,94.6
2009-08-07,93.75
2009-08-10,92.93
2009-08-11,92.79
2009-08-12,92.95
2009-08-13,93.72
2009-08-14,93
2009-08-17,91.61
2009-08-18,92.06
2009-08-19,92.53
2009-08-20,92.27
2009-08-21,93.65
2009-08-24,92.34
2009-08-25,92.76
2009-08-26,92.79
2009-08-27,93.19
2009-08-28,93.87
2009-08-31,93.4
2009-09-01,93.9
2009-09-02,96.19
2009-09-03,97.46
2009-09-04,97.53
2009-09-08,97.43
2009-09-09,97.08
2009-09-10,97.7
2009-09-11,98.78
2009-09-14,97.96
2009-09-15,98.9
2009-09-16,99.91
2009-09-17,99.34
2009-09-18,98.67
2009-09-21,98.36
2009-09-22,99.67
2009-09-23,98.83
2009-09-24,97.55
2009-09-25,97
2009-09-28,97.05
2009-09-29,97.43
2009-09-30,98.85
2009-10-01,97.89
2009-10-02,98.37
2009-10-05,99.82
2009-10-06,102.28
2009-10-07,102.36
2009-10-08,103.64
2009-10-09,102.84
2009-10-12,103.56
2009-10-13,104.26
2009-10-14,104.18
2009-10-15,102.86
2009-10-16,103.18
2009-10-19,104.23
2009-10-20,103.42
2009-10-21,103.75
2009-10-22,103.92
2009-10-23,103.49
2009-10-26,101.86
2009-10-27,101.85
2009-10-28,100.73
2009-10-29,102.69
2009-10-30,102.53
2009-11-02,103.95
2009-11-03,106.46
2009-11-04,107.1
2009-11-05,106.98
2009-11-06,107.43
2009-11-09,108.19
2009-11-10,108.39
2009-11-11,109.6
2009-11-12,108.21
2009-11-13,109.74
2009-11-16,111.63
2009-11-17,111.97
2009-11-18,112.25
2009-11-19,112.3
2009-11-20,112.94
2009-11-23,114.29
2009-11-24,114.73
2009-11-25,116.62
2009-11-27,115.06
2009-11-30,115.64
2009-12-01,117.38
2009-12-02,119.18
2009-12-03,118.7
2009-12-04,113.75
2009-12-07,113.11
2009-12-08,110.95
2009-12-09,110.84
2009-12-10,110.82
2009-12-11,109.32
2009-12-14,110.24
2009-12-15,110.21
2009-12-16,111.59
2009-12-17,107.34
2009-12-18,108.95
2009-12-21,106.95
2009-12-22,106.17
2009-12-23,106.55
2009-12-24,108.36
2009-12-28,108.55
2009-12-29,107.47
2009-12-30,106.93
2009-12-31,107.31
2010-01-04,109.8
2010-01-05,109.7
2010-01-06,111.51
2010-01-07,110.82
2010-01-08,111.37
2010-01-11,112.85
2010-01-12,110.49
2010-01-13,111.54
2010-01-14,112.03
2010-01-15,110.86
2010-01-19,111.52
2010-01-20,108.94
2010-01-21,107.37
2010-01-22,107.17
2010-01-25,107.48
2010-01-26,107.56
2010-01-27,106.53
2010-01-28,106.48
2010-01-29,105.96
2010-02-01,108.35
2010-02-02,109.13
2010-02-03,108.7
2010-02-04,104.37
2010-02-05,104.68
2010-02-08,104.04
2010-02-09,105.41
2010-02-10,105.12
2010-02-11,107.13
2010-02-12,107.04
2010-02-16,109.62
2010-02-17,109.25
2010-02-18,109.98
2010-02-19,109.47
2010-02-22,109.07
2010-02-23,107.89
2010-02-24,107.36
2010-02-25,108.31
2010-02-26,109.43
2010-03-01,109.43
2010-03-02,111.02
2010-03-03,111.63
2010-03-04,110.83
2010-03-05,110.81
2010-03-08,109.88
2010-03-09,109.72
2010-03-10,108.47
2010-03-11,108.6
2010-03-12,107.95
2010-03-15,108.36
2010-03-16,110.4
2010-03-17,109.59
2010-03-18,110.34
2010-03-19,108.28
2010-03-22,107.75
2010-03-23,108.32
2010-03-24,106.3
2010-03-25,106.78
2010-03-26,108.59
2010-03-29,108.75
2010-03-30,107.97
2010-03-31,108.95
2010-04-01,110.26
2010-04-05,110.89
2010-04-06,111.03
2010-04-07,112.49
2010-04-08,112.65
2010-04-09,113.64
2010-04-12,113.01
2010-04-13,112.69
2010-04-14,113.03
2010-04-15,113.65
2010-04-16,111.24
2010-04-19,111.15
2010-04-20,111.46
2010-04-21,112.31
2010-04-22,111.84
2010-04-23,113.19
2010-04-26,112.75
2010-04-27,114.63
2010-04-28,114.31
2010-04-29,114.28
2010-04-30,115.36
2010-05-03,115.73
2010-05-04,114.87
2010-05-05,115.09
2010-05-06,118.49
2010-05-07,118.27
2010-05-10,117.57
2010-05-11,120.66
2010-05-12,121.4
2010-05-13,120.56
2010-05-14,120.37
2010-05-17,119.36
2010-05-18,119.49
2010-05-19,116.63
2010-05-20,115.84
2010-05-21,115.22
2010-05-24,116.84
2010-05-25,117.36
2010-05-26,118.47
2010-05-27,118.69
2010-05-28,118.88
2010-06-01,119.91
2010-06-02,119.78
2010-06-03,117.96
2010-06-04,119.19
2010-06-07,121.49
2010-06-08,121
2010-06-09,120.56
2010-06-10,118.98
2010-06-11,120.01
2010-06-14,119.6
2010-06-15,120.99
2010-06-16,120.33
2010-06-17,121.9
2010-06-18,122.83
2010-06-21,120.39
2010-06-22,121.45
2010-06-23,120.95
2010-06-24,121.3
2010-06-25,122.76
2010-06-28,121.09
2010-06-29,121.27
2010-06-30,121.68
2010-07-01,117.04
2010-07-02,118.49
2010-07-06,116.51
2010-07-07,117.73
2010-07-08,117.21
2010-07-09,118.36
2010-07-12,117.34
2010-07-13,118.36
2010-07-14,118.3
2010-07-15,118.23
2010-07-16,116.67
2010-07-19,115.73
2010-07-20,116.65
2010-07-21,115.85
2010-07-22,116.86
2010-07-23,116.09
2010-07-26,115.52
2010-07-27,113.51
2010-07-28,113.78
2010-07-29,114.29
2010-07-30,115.49
2010-08-02,115.54
2010-08-03,115.99
2010-08-04,116.72
2010-08-05,116.98
2010-08-06,117.84
2010-08-09,117.4
2010-08-10,117.73
2010-08-11,117.34
2010-08-12,118.77
2010-08-13,118.74
2010-08-16,119.73
2010-08-17,119.75
2010-08-18,120.22
2010-08-19,120.39
2010-08-20,119.97
2010-08-23,119.78
2010-08-24,120.36
2010-08-25,121.36
2010-08-26,120.96
2010-08-27,121.01
2010-08-30,120.91
2010-08-31,122.08
2010-09-01,121.69
2010-09-02,122.29
2010-09-03,121.86
2010-09-07,122.7
2010-09-08,122.71
2010-09-09,121.56
2010-09-10,121.73
2010-09-13,121.62
2010-09-14,124.02
2010-09-15,123.94
2010-09-16,124.63
2010-09-17,124.54
2010-09-20,124.87
2010-09-21,126.01
2010-09-22,126.2
2010-09-23,126.3
2010-09-24,126.69
2010-09-27,126.72
2010-09-28,127.85
2010-09-29,127.95
2010-09-30,127.91
2010-10-01,128.91
2010-10-04,128.46
2010-10-05,130.99
2010-10-06,131.69
2010-10-07,130.37
2010-10-08,131.66
2010-10-11,132.29
2010-10-12,131.96
2010-10-13,134.07
2010-10-14,134.75
2010-10-15,133.68
2010-10-18,134.28
2010-10-19,130.11
2010-10-20,131.32
2010-10-21,129.47
2010-10-22,129.73
2010-10-25,130.85
2010-10-26,130.88
2010-10-27,129.52
2010-10-28,131.24
2010-10-29,132.62
2010-11-01,131.92
2010-11-02,132.49
2010-11-03,131.57
2010-11-04,136.03
2010-11-05,136.38
2010-11-08,137.78
2010-11-09,135.59
2010-11-10,137.24
2010-11-11,137.66
2010-11-12,133.69
2010-11-15,132.42
2010-11-16,130.97
2010-11-17,130.38
2010-11-18,132.09
2010-11-19,132.2
2010-11-22,133.48
2010-11-23,134.41
2010-11-24,134.18
2010-11-26,133.11
2010-11-29,133.51
2010-11-30,135.42
2010-12-01,135.38
2010-12-02,135.2
2010-12-03,138.07
2010-12-06,139.11
2010-12-07,136.5
2010-12-08,134.79
2010-12-09,135.37
2010-12-10,135.41
2010-12-13,136.05
2010-12-14,136.18
2010-12-15,134.7
2010-12-16,133.81
2010-12-17,134.2
2010-12-20,135.11
2010-12-21,135.32
2010-12-22,135.05
2010-12-23,134.66
2010-12-27,135.02
2010-12-28,137.22
2010-12-29,137.71
2010-12-30,137.03
2010-12-31,138.72
2011-01-03,138
2011-01-04,134.75
2011-01-05,134.37
2011-01-06,133.83
2011-01-07,133.58
2011-01-10,134.12
2011-01-11,134.91
2011-01-12,135.46
2011-01-13,134.05
2011-01-14,132.69
2011-01-18,133.43
2011-01-19,133.72
2011-01-20,131.2
2011-01-21,131.03
2011-01-24,130.36
2011-01-25,130.1
2011-01-26,131.16
2011-01-27,127.93
2011-01-28,130.28
2011-01-31,129.87
2011-02-01,130.8
2011-02-02,130.45
2011-02-03,132.2
2011-02-04,131.66
2011-02-07,131.68
2011-02-08,133.14
2011-02-09,133.07
2011-02-10,132.85
2011-02-11,132.32
2011-02-14,132.95
2011-02-15,133.97
2011-02-16,134.1
2011-02-17,135.04
2011-02-18,135.41
2011-02-22,136.29
2011-02-23,137.51
2011-02-24,136.48
2011-02-25,137.38
2011-02-28,137.66
2011-03-01,140.03
2011-03-02,139.92
2011-03-03,138.09
2011-03-04,139.35
2011-03-07,139.72
2011-03-08,139.36
2011-03-09,139.41
2011-03-10,137.77
2011-03-11,138.22
2011-03-14,138.86
2011-03-15,136.27
2011-03-16,136.24
2011-03-17,136.97
2011-03-18,138.37
2011-03-21,139.14
2011-03-22,139.05
2011-03-23,140.34
2011-03-24,139.22
2011-03-25,139.26
2011-03-28,138.54
2011-03-29,138.21
2011-03-30,138.67
2011-03-31,139.86
2011-04-01,139.2
2011-04-04,139.84
2011-04-05,142.05
2011-04-06,142.38
2011-04-07,142.51
2011-04-08,143.66
2011-04-11,142.64
2011-04-12,141.61
2011-04-13,141.9
2011-04-14,143.81
2011-04-15,145.05
2011-04-18,145.93
2011-04-19,145.93
2011-04-20,146.5
2011-04-21,146.74
2011-04-25,146.87
2011-04-26,146.38
2011-04-27,149.2
2011-04-28,149.82
2011-04-29,152.37
2011-05-02,150.41
2011-05-03,149.88
2011-05-04,147.73
2011-05-05,143.47
2011-05-06,145.3
2011-05-09,147.38
2011-05-10,147.9
2011-05-11,146.54
2011-05-12,146.59
2011-05-13,145.63
2011-05-16,145.37
2011-05-17,144.74
2011-05-18,145.6
2011-05-19,145.65
2011-05-20,147.49
2011-05-23,147.83
2011-05-24,148.59
2011-05-25,148.58
2011-05-26,148.22
2011-05-27,149.7
2011-05-31,149.64
2011-06-01,149.91
2011-06-02,149.5
2011-06-03,150.22
2011-06-06,150.48
2011-06-07,150.42
2011-06-08,149.81
2011-06-09,150.56
2011-06-10,149.24
2011-06-13,147.77
2011-06-14,148.67
2011-06-15,149.12
2011-06-16,148.97
2011-06-17,149.94
2011-06-20,150.03
2011-06-21,150.76
2011-06-22,150.99
2011-06-23,148.34
2011-06-24,146.26
2011-06-27,145.73
2011-06-28,146.24
2011-06-29,147.18
2011-06-30,146
2011-07-01,144.93
2011-07-05,147.63
2011-07-06,148.91
2011-07-07,149.15
2011-07-08,150.25
2011-07-11,151.59
2011-07-12,152.77
2011-07-13,154.14
2011-07-14,154.54
2011-07-15,155.2
2011-07-18,156.57
2011-07-19,154.66
2011-07-20,156.02
2011-07-21,154.83
2011-07-22,156.12
2011-07-25,157.34
2011-07-26,157.77
2011-07-27,157.19
2011-07-28,157.32
2011-07-29,158.29
2011-08-01,157.72
2011-08-02,161.52
2011-08-03,161.49
2011-08-04,160.64
2011-08-05,161.75
2011-08-08,167.12
2011-08-09,168.61
2011-08-10,174.58
2011-08-11,170.75
2011-08-12,169.97
2011-08-15,171.8
2011-08-16,173.92
2011-08-17,174.42
2011-08-18,177.72
2011-08-19,179.95
2011-08-22,184.59
2011-08-23,177.67
2011-08-24,171.65
2011-08-25,172.36
2011-08-26,177.47
2011-08-29,173.89
2011-08-30,179.1
2011-08-31,177.72
2011-09-01,177.87
2011-09-02,183.24
2011-09-06,182.9
2011-09-07,177.08
2011-09-08,181.81
2011-09-09,180.7
2011-09-12,176.67
2011-09-13,178.54
2011-09-14,177.21
2011-09-15,174.4
2011-09-16,176.03
2011-09-19,173.31
2011-09-20,175.78
2011-09-21,173.59
2011-09-22,169.05
2011-09-23,159.8
2011-09-26,157.58
2011-09-27,160.63
2011-09-28,156.22
2011-09-29,157.7
2011-09-30,158.06
2011-10-03,160.96
2011-10-04,157.64
2011-10-05,159.46
2011-10-06,160.49
2011-10-07,159.18
2011-10-10,163.27
2011-10-11,162.1
2011-10-12,163.26
2011-10-13,162.3
2011-10-14,163.4
2011-10-17,162.62
2011-10-18,161.84
2011-10-19,159.87
2011-10-20,157.77
2011-10-21,159.52
2011-10-24,161.02
2011-10-25,165.59
2011-10-26,167.4
2011-10-27,169.94
2011-10-28,169.62
2011-10-31,167.34
2011-11-01,167.38
2011-11-02,169.06
2011-11-03,171.72
2011-11-04,170.85
2011-11-07,174.98
2011-11-08,173.53
2011-11-09,172.07
2011-11-10,171.14
2011-11-11,173.96
2011-11-14,173.2
2011-11-15,173.36
2011-11-16,171.51
2011-11-17,167.1
2011-11-18,167.62
2011-11-21,163.5
2011-11-22,165.31
2011-11-23,164.83
2011-11-25,163.4
2011-11-28,166.63
2011-11-29,166.88
2011-11-30,170.13
2011-12-01,169.63
2011-12-02,169.82
2011-12-05,167.32
2011-12-06,168.18
2011-12-07,169.4
2011-12-08,165.98
2011-12-09,166.4
2011-12-12,161.99
2011-12-13,158.45
2011-12-14,152.89
2011-12-15,152.33
2011-12-16,155.23
2011-12-19,154.87
2011-12-20,156.98
2011-12-21,157.16
2011-12-22,156.04
2011-12-23,156.31
2011-12-27,154.91
2011-12-28,151.03
2011-12-29,150.34
2011-12-30,151.99
2012-01-03,155.92
2012-01-04,156.71
2012-01-05,157.78
2012-01-06,157.2
2012-01-09,156.5
2012-01-10,158.64
2012-01-11,159.67
2012-01-12,160.38
2012-01-13,159.26
2012-01-17,160.5
2012-01-18,161.6
2012-01-19,161.22
2012-01-20,162.07
2012-01-23,163.16
2012-01-24,162.01
2012-01-25,166.42
2012-01-26,167.27
2012-01-27,168.97
2012-01-30,168.03
2012-01-31,169.31
2012-02-01,169.56
2012-02-02,171.05
2012-02-03,167.64
2012-02-06,167.18
2012-02-07,169.7
2012-02-08,168.5
2012-02-09,168.02
2012-02-10,167.14
2012-02-13,167.51
2012-02-14,167.12
2012-02-15,168.11
2012-02-16,168
2012-02-17,167.35
2012-02-21,171.02
2012-02-22,172.94
2012-02-23,173.02
2012-02-24,172.23
2012-02-27,171.7
2012-02-28,173.49
2012-02-29,164.29
2012-03-01,166.61
2012-03-02,166.34
2012-03-05,165.65
2012-03-06,162.7
2012-03-07,163.63
2012-03-08,165.28
2012-03-09,166.38
2012-03-12,165.07
2012-03-13,162.3
2012-03-14,159.57
2012-03-15,161.08
2012-03-16,161.3
2012-03-19,161.59
2012-03-20,160.13
2012-03-21,160.21
2012-03-22,159.57
2012-03-23,161.53
2012-03-26,164.4
2012-03-27,163.24
2012-03-28,161.51
2012-03-29,161.28
2012-03-30,162.12
